The following is the list that works with word2vec without any threshold.  Anything that has not been properly classified should be simply deleted from this file. However, if we are using the whole list only to derive a single distance as positive/negative, we can tolerate the errors.

adjective,sentiment,positive_value,negative_value,positive_percent,negative_percent
undiplomatic,negative,0.08744009688559728,0.17136348679901495,0.33786277469849524,0.6621372253015049
undisciplined,negative,0.0959395802262561,0.24419507952567324,0.28206352241852617,0.7179364775814737
undivided,positive,0.08324414227555943,0.07076062234469079,0.5405296549157129,0.4594703450842872
uneasy,negative,0.10502237424152366,0.20486533023272746,0.338904618431707,0.661095381568293
unendurable,negative,0.10612804339729359,0.23070159218876846,0.31507929286755776,0.6849207071324422
unenforceable,negative,0.08974519264402261,0.1633549234212632,0.3545837672428144,0.6454162327571856
unenviable,negative,0.07901419179397635,0.10725785310996402,0.4241870637900797,0.5758129362099202
unequal,negative,0.14771627632991993,0.15752732311236375,0.4839291523223259,0.5160708476776741
unequaled,positive,0.11777359422439812,0.09486805899116318,0.5538594741125693,0.4461405258874307
unerring,positive,0.13907917429821032,0.12251549343760733,0.5316590567460086,0.4683409432539915
uneven,negative,0.13465643361261584,0.14337243379860043,0.48432536832030965,0.5156746316796904
unfailing,positive,0.11878762414615113,0.11792767899740245,0.5018164122414747,0.49818358775852534
unfair,negative,0.1105122481159691,0.22043738377032543,0.333924674537599,0.6660753254624009
unfaithful,negative,0.0619384574978543,0.20617124662038955,0.23101908116887002,0.76898091883113
unfaltering,positive,0.11552304345286378,0.09940383324689275,0.5374992891849651,0.4625007108150349
unfavorable,negative,0.12542717230200745,0.19904587919924177,0.386556515931569,0.613443484068431
unflagging,positive,0.12244617118498807,0.09729905291163596,0.5572188050428224,0.44278119495717755
unforgivable,negative,0.08768529124574626,0.21905853235150502,0.2858583759485092,0.7141416240514907
unforgiving,negative,0.11023709362537677,0.24900676621733892,0.30685867163781405,0.693141328362186
unfriendly,negative,0.10342530176437328,0.2613380565519373,0.28354082011353327,0.7164591798864668
ungentlemanly,negative,0.08262540710476744,0.17499779751042815,0.32072191333922206,0.6792780866607778
ungrateful,negative,0.07676818641626114,0.2598577615168685,0.22805189822001198,0.771948101779988
unhealthy,negative,0.14383578370373126,0.2549200838368749,0.36071139113478784,0.6392886088652121
unheeded,negative,0.04532977775866664,0.10673544665759194,0.2980943074439053,0.7019056925560947
uniform,positive,0.1195207536186807,0.06508587130974774,0.6474348017847064,0.35256519821529364
unilateral,negative,0.1211385182324986,0.12163774496559156,0.49897183784255383,0.5010281621574463
unimpeded,positive,0.09930559667742872,0.0838342799422463,0.5422390716340592,0.4577609283659409
unimpressive,negative,0.11130322333827718,0.19299596931770563,0.36576903923668314,0.6342309607633169
uninspired,negative,0.12527752321560348,0.2495363726637095,0.3342392707231479,0.665760729276852
unintelligent,negative,0.11939914183099917,0.294067135975895,0.2887760096526264,0.7112239903473737
unintelligible,negative,0.119768678359553,0.20806077379255333,0.36533837205079034,0.6346616279492097
uninterested,negative,0.08985876522893166,0.22895338501470539,0.28185489530515495,0.7181451046948449
uninterrupted,positive,0.11298168956356547,0.08533712885029972,0.569697270623041,0.43030272937695907
unique,positive,0.23174203919883382,0.09828277066686449,0.7021958115607729,0.297804188439227
united,positive,0.07202841170179977,0.05273192518516197,0.5773342193445713,0.42266578065542876
universal,positive,0.11788811718932464,0.05789539010248308,0.6706437879500584,0.32935621204994164
unjust,negative,0.11364459364303686,0.2532470167192251,0.3097497746836628,0.6902502253163372
unjustifiable,negative,0.11292833675729619,0.24184297844864247,0.3183130425630472,0.6816869574369528
unkempt,negative,0.11027471438363323,0.2638336774055202,0.29476674889929705,0.705233251100703
unkind,negative,0.09735699755226884,0.27226886298303504,0.26339336054916,0.7366066394508399
unknown,negative,0.06728567834283379,0.0994545027059039,0.4035360758254567,0.5964639241745433
unlawful,negative,0.10152196735573621,0.17241356178075762,0.37060533066213136,0.6293946693378687
unlikable,negative,0.09428519395951003,0.23542088110604387,0.2859674148884389,0.7140325851115611
unlucky,negative,0.08578556164442806,0.2121821422102688,0.28790221401397637,0.7120977859860237
unmanageable,negative,0.10473298858761704,0.20720945137905092,0.3357445963390172,0.6642554036609829
unmanly,negative,0.10835687831747534,0.2710180416799117,0.28561950884423687,0.7143804911557632
unmentionable,negative,0.07522332803055273,0.18646230269315822,0.2874568535632509,0.712543146436749
unmerciful,negative,0.07026568576518112,0.14839554629848195,0.32134496408912266,0.6786550359108774
unmistakable,positive,0.15490824609107512,0.1463451474262864,0.5142124517915102,0.4857875482084898
unmodified,positive,0.13230041086279803,0.1006569527160408,0.5679168446548123,0.43208315534518776
unmotivated,negative,0.10270320513390524,0.2601419126798198,0.2830497093435616,0.7169502906564383
unobtrusive,positive,0.1651459009739286,0.15904553841822588,0.5094085805706972,0.49059141942930296
unostentatious,positive,0.12223482269513697,0.11539821773098947,0.5143847946225997,0.4856152053774004
unpleasant,negative,0.14839185982114417,0.31305637698793826,0.32157856067947044,0.6784214393205296
unprecedented,positive,0.12539638622361868,0.11340493061523434,0.5251075994201413,0.47489240057985865
unprincipled,negative,0.10819420842332236,0.2846214460197261,0.27543252719071226,0.7245674728092878
unproductive,negative,0.09035937014798365,0.15084543461476072,0.3746167918871417,0.6253832081128583
unprofessional,negative,0.10123877416197952,0.2765165239019003,0.2680009378580831,0.7319990621419169
unprofitable,negative,0.0908373991044126,0.14730921706312106,0.3814347672297365,0.6185652327702635
unreasonable,negative,0.13173833611039384,0.22881808095287318,0.36537509769872617,0.6346249023012739
unreceptive,negative,0.07381031535794287,0.20489747203577569,0.2648304736949248,0.7351695263050753
unresponsive,negative,0.10367897849018617,0.23382276174704897,0.30719538932542584,0.6928046106745742
unripe,negative,0.08909832113397935,0.10587269415499087,0.45698239300813537,0.5430176069918647
unrivaled,positive,0.12981340898053056,0.11145888192485928,0.538036956060712,0.461963043939288
unruly,negative,0.09110445920039177,0.241130825235135,0.27421668759589984,0.7257833124041002
unsafe,negative,0.11071148054354799,0.1973438725465313,0.35938827042935545,0.6406117295706446
unsalvageable,negative,0.060949585659833376,0.14635332011379285,0.29401221093538377,0.7059877890646162
unsatisfactory,negative,0.13088004125437036,0.2169546656505038,0.3762707937312404,0.6237292062687596
unscrupulous,negative,0.08771124022997101,0.22288048565781726,0.282400440575998,0.717599559424002
unseemly,negative,0.10642952436952799,0.2526248247554905,0.29641619612431014,0.70358380387569
unsightly,negative,0.12072132931136793,0.2090637801803849,0.3660605825939722,0.6339394174060279
unskilled,negative,0.09735772747962614,0.11952059934277376,0.44890482560459666,0.5510951743954035
unsolvable,negative,0.0949926175579388,0.13031629565144787,0.42161056216031345,0.5783894378396864
unsound,negative,0.1076037084796718,0.19292202273769896,0.358051565314525,0.641948434685475
unspoiled,positive,0.1416426466173449,0.1335985820595484,0.5146127536860393,0.48538724631396074
unstated,negative,0.11247763369685562,0.13924556039068625,0.4468306311802926,0.5531693688197075
unstructured,positive,0.170202243694059,0.1191556355834942,0.5882067014003802,0.4117932985996198
unsuitable,negative,0.1278082495088641,0.19408213922318024,0.39705519016057755,0.6029448098394224
unsuited,negative,0.11959205414637762,0.18939523424857133,0.3870452236647176,0.6129547763352824
unsupervised,positive,0.11317521000611344,0.1018146405413014,0.5264211762459607,0.4735788237540392
unsurpassed,positive,0.13912605311349208,0.10215336913863307,0.576617980161243,0.42338201983875695
unsympathetic,negative,0.11604619798862605,0.28332436854989096,0.2905727354783269,0.7094272645216732
untapped,positive,0.09743563755337982,0.08439159503333657,0.5358693313825318,0.4641306686174681
untenable,negative,0.10406927525081872,0.18427655648664681,0.3609182578563237,0.6390817421436763
untimely,negative,0.05887096198304755,0.0944758616520653,0.3839072801607576,0.6160927198392424
untrustworthy,negative,0.10708862468613088,0.303025247386884,0.261119245113136,0.738880754886864
untruthful,negative,0.09849302475997679,0.25589104439640437,0.2779273486938663,0.7220726513061336
unusual,positive,0.2018754187033992,0.19414264331983289,0.5097631599731336,0.4902368400268664
unverified,negative,0.08372158254550491,0.12293810165097137,0.4051181190517489,0.594881880948251
unwavering,positive,0.12094734829867308,0.11804216198617391,0.5060780623991332,0.4939219376008668
unwholesome,negative,0.1050516643953031,0.18714414459208104,0.3595248842184414,0.6404751157815586
unwise,negative,0.10350377923399165,0.2531189802041523,0.29023324085389546,0.7097667591461047
unworkable,negative,0.1103446612652528,0.2027533655304707,0.35242847869253946,0.6475715213074605
unworthy,negative,0.11597833860122463,0.264043916704151,0.3051882803759152,0.6948117196240847
upright,positive,0.11786940047839542,0.11452383412181102,0.5071980717561333,0.49280192824386676
uptight,negative,0.08278052795431246,0.22264629588609064,0.27103227841431626,0.7289677215856838
usable,positive,0.19054823104065097,0.10997143572047238,0.6340624328993206,0.3659375671006794
used,positive,0.10972369801782343,0.09127962520279308,0.5458800195924786,0.4541199804075215
useful,positive,0.22177846326426207,0.1599437193768366,0.5809944335165392,0.4190055664834607
utilitarian,positive,0.17340962077968908,0.1234699554017989,0.5841076136328104,0.4158923863671896
utopian,positive,0.12251964323099543,0.10571709397600546,0.5368094756799621,0.46319052432003793
vague,negative,0.15491509306420312,0.22456660372816903,0.4082281026295786,0.5917718973704215
valuable,positive,0.1588750707825044,0.12576790755953762,0.5581555944499419,0.44184440555005816
vapid,negative,0.09331308494422536,0.23591628179173174,0.28342880183912245,0.7165711981608776
variable,positive,0.1934539539446645,0.1015715158173407,0.655719501440748,0.34428049855925213
varied,positive,0.20673360335108049,0.11956345405137485,0.6335748320773084,0.36642516792269164
various,positive,0.15761441239272356,0.07685767138642623,0.6722097140620852,0.3277902859379148
vast,positive,0.14382757920086597,0.0878951706804618,0.6206882115568041,0.3793117884431959
vegetable,positive,0.10969830371261875,0.07916147745774046,0.5808452336057003,0.4191547663942996
vegetative,positive,0.14783976653772402,0.08385565697875628,0.6380780608176677,0.3619219391823322
venal,negative,0.0659604929676271,0.2180026715238658,0.23228538492218126,0.7677146150778188
venerable,positive,0.0756197636494878,0.05839639395041594,0.5642585566081184,0.4357414433918816
venomous,negative,0.10049147393240677,0.1514603861754901,0.3988518834088857,0.6011481165911142
verbal,positive,0.16468123161145715,0.1385730490670938,0.5430466842643483,0.45695331573565157
verdant,positive,0.11527316768179441,0.10419354620727715,0.5252421455586139,0.474757854441386
verifiable,positive,0.1295700560262166,0.09344558201239886,0.580990898960105,0.4190091010398949
vernacular,positive,0.1352498359673669,0.07361460053472446,0.6475484205565682,0.35245157944343175
versatile,positive,0.16313832865357375,0.10438369119813723,0.6098127127778202,0.39018728722217977
versed,positive,0.08645212318638942,0.07898684876570812,0.5225620188900921,0.4774379811099078
vexed,negative,0.08640396087027122,0.1291697790678042,0.40080930495101663,0.5991906950489834
viable,positive,0.15548999795206292,0.11660450841947669,0.5714558519595557,0.42854414804044433
vibrant,positive,0.17279720499786208,0.09753153711730457,0.639211367780664,0.36078863221933594
vicarious,positive,0.11024796241898639,0.0987725977065852,0.5274503252347693,0.4725496747652307
vicious,negative,0.0972100309641505,0.26186448230280024,0.2707238396836051,0.729276160316395
vigorous,positive,0.16504339460735443,0.16291187574468494,0.5032497097247156,0.49675029027528445
vile,negative,0.08694021206689205,0.22130529131754884,0.28204859799190984,0.7179514020080902
villainous,negative,0.06743759444574875,0.1849214749223881,0.26722873330687397,0.7327712666931261
violent,negative,0.10733179343194756,0.24612461159936724,0.3036634558155436,0.6963365441844563
viral,positive,0.10279784387103577,0.0766662723787666,0.5728044470346811,0.4271955529653189
virtual,positive,0.1487713976102581,0.062337872215052686,0.704712766679378,0.295287233320622
visceral,positive,0.16016812610522616,0.1520428452715218,0.513012484471437,0.48698751552856306
viscous,positive,0.16120145719518097,0.12302379328930829,0.5671609292995523,0.43283907070044764
visible,positive,0.16261535522911946,0.12601675309495772,0.5634000879989913,0.4365999120010088
visionary,positive,0.1381988906385466,0.08638040514166226,0.6153679045008629,0.3846320954991371
visual,positive,0.1878865701628912,0.07851891717180916,0.7052653908995449,0.2947346091004551
vital,positive,0.15439928027471908,0.10572202221164381,0.5935664584134305,0.4064335415865696
vitriolic,negative,0.10302291282342856,0.23183447861463216,0.30766205392985907,0.692337946070141
vivid,positive,0.1806273554059718,0.16576572740799317,0.5214519699372292,0.4785480300627708
vocational,positive,0.10133936428692528,0.04336550884040809,0.7003175642727075,0.2996824357272924
volcanic,positive,0.10305542416606997,0.07507759949169121,0.5785307072767464,0.4214692927232536
voluminous,positive,0.1440088738669085,0.09911152021425408,0.5923356385266182,0.4076643614733817
voluntary,positive,0.140955800938616,0.09365072073016216,0.6008179139095716,0.39918208609042843
waterproof,positive,0.13868451987667194,0.08803851423012346,0.611691354709668,0.388308645290332
watertight,positive,0.0899962921585229,0.06064302979660731,0.5974289514216575,0.40257104857834264
watery,negative,0.1288623284954802,0.17278639216308805,0.427193353295662,0.5728066467043379
wax,positive,0.10947468892385635,0.09521005527643733,0.534845375758587,0.4651546242414129
weak,negative,0.15838450251485856,0.23535596213754795,0.40225609693095715,0.5977439030690428
wee,negative,0.05074690710793386,0.10822061458396719,0.31922814527037613,0.6807718547296239
weekly,positive,0.07490910549905132,0.03902160408728192,0.6574970503654018,0.34250294963459815
weightless,positive,0.11819108579057014,0.11649597384225807,0.5036114303680912,0.49638856963190875
well,positive,0.11960489655209613,0.08313913962810293,0.5899305291810961,0.4100694708189039
white,negative,0.09951981692203211,0.11603241042431557,0.4616970009877208,0.5383029990122792
wholesale,positive,0.08552238236833404,0.05788510839074985,0.59635924117804,0.4036407588219601
wholesome,positive,0.139733380644024,0.13616929354222435,0.5064589571527561,0.49354104284724376
wicked,negative,0.08534242398380273,0.19662860381221203,0.30266380433078277,0.6973361956692171
witless,negative,0.06371432260042591,0.20383620909999065,0.23813939817457935,0.7618606018254207
woeful,negative,0.07745452394871241,0.20762100777633824,0.2716982530209421,0.728301746979058
wondrous,positive,0.1258851926121147,0.11620206320184695,0.519999254768101,0.48000074523189895
wooden,positive,0.12603251323060313,0.09125991794931844,0.5800133605493428,0.41998663945065706
wool,positive,0.09377916677285761,0.0710000362399464,0.5691201623640004,0.4308798376359995
woolen,positive,0.07214548443169982,0.05412198115072244,0.5713703375522825,0.42862966244771744
wordless,positive,0.12351918982552924,0.11367396534724818,0.5207536015765496,0.47924639842345035
work,positive,0.10725473210057311,0.05886507202195746,0.6456468731534358,0.3543531268465641
working,positive,0.11290897955090155,0.06130496787906941,0.6481052821347025,0.3518947178652976
worrisome,negative,0.11198794279978631,0.21532947027470387,0.34213866518094577,0.6578613348190542
worshipful,positive,0.06021542791512203,0.048218889922291876,0.5553170722705044,0.4446829277294955
worth,positive,0.08759121263701694,0.0865499472800421,0.5029897163814425,0.4970102836185576
worthless,negative,0.10328190962797318,0.25142188585739883,0.291177909406477,0.7088220905935231
wrathful,negative,0.09440726898746746,0.15294492090293488,0.38167145004577385,0.6183285499542261
wretched,negative,0.09516497442821567,0.23662389887897514,0.2868238873704062,0.7131761126295938
wrong,negative,0.08980383107776899,0.22456783079613532,0.2856613428273623,0.7143386571726378
wrongful,negative,0.07506225561144822,0.13211774106605506,0.3623045507056854,0.6376954492943147
yearly,positive,0.08584935637652494,0.05025405142554024,0.6307656638647537,0.36923433613524637
yielding,positive,0.09870615917760436,0.07714561488278254,0.5613031753874089,0.4386968246125911
zoological,positive,0.07201219210835455,0.035293225582401125,0.6710955854613702,0.3289044145386298
